"","BTC-USD.Open","BTC-USD.High","BTC-USD.Low","BTC-USD.Close","BTC-USD.Volume","BTC-USD.Adjusted"
"793",746.046020507812,758.275024414062,746.046020507812,756.773986816406,80461904,756.773986816406
"794",757.544982910156,781.296020507812,757.544982910156,777.943969726562,127605000,777.943969726562
"795",778.247985839844,778.247985839844,764.856018066406,771.155029296875,69547296,771.155029296875
"796",771.638000488281,773.872009277344,768.161010742188,773.872009277344,60557900,773.872009277344
"797",773.393981933594,773.468017578125,751.713012695312,758.700012207031,106363000,758.700012207031
"798",758.719970703125,765.622009277344,758.719970703125,764.223999023438,116218000,764.223999023438
"799",764.210998535156,771.543029785156,759.75,768.132019042969,96426096,768.132019042969
"800",768.075988769531,774.697998046875,765.945983886719,770.809997558594,80111904,770.809997558594
"801",769.943969726562,774.528015136719,769.648986816406,772.794006347656,68705296,772.794006347656
"802",773.023010253906,777.091979980469,772.909973144531,774.650024414062,53843100,774.650024414062
"803",774.752014160156,774.797973632812,765.411987304688,769.731018066406,57313400,769.731018066406
"804",770.039978027344,781.921997070312,770.039978027344,780.086975097656,76571000,780.086975097656
"805",780.64697265625,788.460021972656,777.961975097656,780.556030273438,81645600,780.556030273438
"806",780.005004882812,782.033996582031,776.838989257812,781.481018066406,75979000,781.481018066406
"807",780.070007324219,781.434997558594,777.802001953125,778.088012695312,81580096,778.088012695312
"808",778.963012695312,785.031982421875,778.963012695312,784.906982421875,83608200,784.906982421875
"809",785.166015625,792.508972167969,784.864013671875,790.828979492188,78989800,790.828979492188
"810",791.007995605469,794.736999511719,788.026000976562,790.530029296875,60524400,790.530029296875
"811",790.692016601562,793.611022949219,790.320007324219,792.713989257812,74886400,792.713989257812
"812",792.247009277344,801.336975097656,791.497009277344,800.8759765625,99629296,800.8759765625
"813",800.643981933594,834.281005859375,799.405029296875,834.281005859375,155576000,834.281005859375
"814",834.179992675781,875.781982421875,834.148986816406,864.539978027344,200027008,864.539978027344
"815",864.888000488281,925.117004394531,864.677001953125,921.984008789062,275564000,921.984008789062
"816",922.179992675781,923.47900390625,886.335021972656,898.822021484375,137727008,898.822021484375
"817",899.651977539062,899.651977539062,862.424011230469,896.182983398438,143664992,896.182983398438
"818",896.905029296875,913.184020996094,896.898010253906,907.609985351562,123771000,907.609985351562
"819",908.35400390625,940.047973632812,904.255004882812,933.197998046875,167308000,933.197998046875
"820",934.830993652344,975.921020507812,934.830993652344,975.921020507812,236630000,975.921020507812
"821",975.125,979.39697265625,954.502990722656,973.497009277344,199320000,973.497009277344
"822",972.534973144531,972.534973144531,934.8330078125,961.237976074219,187474000,961.237976074219
"823",960.627014160156,963.742980957031,947.236022949219,963.742980957031,99135104,963.742980957031
"824",963.658020019531,1003.08001708984,958.698974609375,998.325012207031,147775008,998.325012207031
"825",998.617004394531,1031.39001464844,996.702026367188,1021.75,222184992,1021.75
"826",1021.59997558594,1044.07995605469,1021.59997558594,1043.83996582031,185168000,1043.83996582031
"827",1044.40002441406,1159.42004394531,1044.40002441406,1154.72998046875,344945984,1154.72998046875
"828",1156.72998046875,1191.09997558594,910.4169921875,1013.38000488281,510199008,1013.38000488281
"829",1014.23999023438,1046.81005859375,883.943969726562,902.200988769531,351876000,902.200988769531
"830",903.486999511719,908.585021972656,823.556030273438,908.585021972656,279550016,908.585021972656
"831",908.174987792969,942.723999023438,887.2490234375,911.198974609375,158715008,911.198974609375
"832",913.244018554688,913.685974121094,879.807006835938,902.828002929688,141876992,902.828002929688
"833",902.440002441406,914.872985839844,901.059997558594,907.679016113281,115808000,907.679016113281
"834",908.114990234375,919.447998046875,762.765014648438,777.757019042969,310928992,777.757019042969
"835",775.177978515625,826.245971679688,755.755981445312,804.833984375,222326000,804.833984375
"836",803.736999511719,829.0009765625,780.002990722656,823.984008789062,168968000,823.984008789062
"837",825.142028808594,835.085021972656,812.455993652344,818.411987304688,93063296,818.411987304688
"838",818.142028808594,823.307006835938,812.870971679688,821.797973632812,71013600,821.797973632812
"839",821.783020019531,834.530029296875,820.27099609375,831.533996582031,82755200,831.533996582031
"840",830.945983886719,910.560974121094,830.796020507812,907.93798828125,155095008,907.93798828125
"841",909.372985839844,917.4990234375,858.304016113281,886.617980957031,225676992,886.617980957031
"842",888.335021972656,904.614013671875,884.338012695312,899.072998046875,105625000,899.072998046875
"843",898.171997070312,899.398010253906,887.007995605469,895.026000976562,86728400,895.026000976562
"844",895.549011230469,927.367004394531,895.534973144531,921.789001464844,111158000,921.789001464844
"845",922.205017089844,937.525024414062,897.564025878906,924.672973632812,116573000,924.672973632812
"846",925.4990234375,928.265991210938,916.737976074219,921.012023925781,73588600,921.012023925781
"847",910.677001953125,924.14501953125,892.286010742188,892.68701171875,111349000,892.68701171875
"848",891.924011230469,903.252014160156,891.68701171875,901.5419921875,120831000,901.5419921875
"849",902.39501953125,919.325988769531,902.223999023438,917.585998535156,131958000,917.585998535156
"850",918.359008789062,923.223022460938,915.846008300781,919.75,125594000,919.75
"851",919.810974121094,923.911010742188,919.810974121094,921.590026855469,68979600,921.590026855469
"852",922.067016601562,923.418029785156,919.148010253906,919.495971679688,60851700,919.495971679688
"853",920.151000976562,923.047973632812,919.473999023438,920.382019042969,78227296,920.382019042969
"854",920.958984375,972.018981933594,920.958984375,970.403015136719,164582000,970.403015136719
"855",970.940979003906,989.114013671875,970.742004394531,989.023010253906,150110000,989.023010253906
"856",990.0009765625,1013.52001953125,983.221008300781,1011.79998779297,145820992,1011.79998779297
"857",1011.46002197266,1033.86999511719,1008.78997802734,1029.91003417969,201278000,1029.91003417969
"858",1031.32995605469,1045.90002441406,1015.15997314453,1042.90002441406,155064000,1042.90002441406
"859",1043.52001953125,1043.63000488281,1022.36999511719,1027.33996582031,114208000,1027.33996582031
"860",1028.40002441406,1044.64001464844,1028.16003417969,1038.15002441406,111762000,1038.15002441406
"861",1040.14001464844,1061.93005371094,1040.14001464844,1061.34997558594,146007008,1061.34997558594
"862",1062.31994628906,1078.96997070312,1037.48999023438,1063.06994628906,201855008,1063.06994628906
"863",1064.69995117188,1088.98999023438,953.343994140625,994.382995605469,407220000,994.382995605469
"864",995.632019042969,998.905029296875,946.690979003906,988.674011230469,190452000,988.674011230469
"865",988.898010253906,1009.28997802734,982.830017089844,1004.45001220703,102261000,1004.45001220703
"866",1003.52001953125,1004.76000976562,996.921020507812,999.181030273438,67530000,999.181030273438
"867",998.885009765625,1002.09997558594,976.002014160156,990.642028808594,100607000,990.642028808594
"868",991.734985351562,1011.51000976562,986.471008300781,1004.54998779297,137946000,1004.54998779297
"869",1006.21002197266,1008.84002685547,1001.58001708984,1007.47998046875,89759400,1007.47998046875
"870",1007.65002441406,1033.36999511719,1007.65002441406,1027.43994140625,122277000,1027.43994140625
"871",1026.11999511719,1053.17004394531,1025.64001464844,1046.2099609375,136474000,1046.2099609375
"872",1049.2099609375,1061.09997558594,1046.9599609375,1054.42004394531,99073504,1054.42004394531
"873",1054.76000976562,1056.81005859375,1043.4599609375,1047.86999511719,77423296,1047.86999511719
"874",1048.68994140625,1080.48999023438,1041.68994140625,1079.97998046875,109478000,1079.97998046875
"875",1079.28002929688,1117.25,1076.93005371094,1115.30004882812,186868992,1115.30004882812
"876",1114.80004882812,1125.39001464844,1100.55004882812,1117.43994140625,136100000,1117.43994140625
"877",1117.27001953125,1176.61999511719,1116.9599609375,1166.71997070312,189454000,1166.71997070312
"878",1172.7099609375,1200.39001464844,1131.9599609375,1173.68005371094,330759008,1173.68005371094
"879",1170.41003417969,1174.84997558594,1124.58996582031,1143.83996582031,139960992,1143.83996582031
"880",1144.27001953125,1167.46997070312,1130.19995117188,1165.19995117188,116486000,1165.19995117188
"881",1163.78002929688,1181.97998046875,1163.38000488281,1179.96997070312,131570000,1179.96997070312
"882",1180.71997070312,1193.25,1171.81994628906,1179.96997070312,184956000,1179.96997070312
"883",1180.0400390625,1222.5,1179.68994140625,1222.5,229056992,1222.5
"884",1224.68005371094,1262.13000488281,1215.61999511719,1251.01000976562,368275008,1251.01000976562
"885",1250.7099609375,1280.31005859375,1250.7099609375,1274.98999023438,315739008,1274.98999023438
"886",1277.43005371094,1279.40002441406,1230.51000976562,1255.15002441406,183270000,1255.15002441406
"887",1254.2900390625,1267.2900390625,1238.06005859375,1267.11999511719,134127000,1267.11999511719
"888",1267.46997070312,1276,1264.59997558594,1272.82995605469,153656992,1272.82995605469
"889",1273.2099609375,1275.55004882812,1204.80004882812,1223.5400390625,291256000,1223.5400390625
"890",1223.22998046875,1232.16003417969,1148.07995605469,1150,332603008,1150
"891",1150.34997558594,1197.4599609375,1141.22998046875,1188.48999023438,212283008,1188.48999023438
"892",1189.35998535156,1270.46997070312,1077.25,1116.71997070312,563795968,1116.71997070312
"893",1116.31994628906,1193.82995605469,1116.31994628906,1175.82995605469,283320000,1175.82995605469
"894",1176.61999511719,1226.97998046875,1175.35998535156,1221.38000488281,227176000,1221.38000488281
"895",1221.78002929688,1237.36999511719,1217.03002929688,1231.92004394531,380276992,1231.92004394531
"896",1232.16003417969,1244.81005859375,1220.71997070312,1240,245306000,1240
"897",1240.16003417969,1251.60998535156,1239.75,1249.60998535156,297804992,1249.60998535156
"898",1251.32995605469,1257.97998046875,1152.43994140625,1187.81005859375,638568000,1187.81005859375
"899",1180.16003417969,1180.16003417969,1099.56994628906,1100.22998046875,706598976,1100.22998046875
"900",1099.68994140625,1114.06994628906,957.655029296875,973.817993164062,621302016,973.817993164062
"901",976.72998046875,1069.91003417969,976.72998046875,1036.73999023438,406648000,1036.73999023438
"902",1037.23999023438,1063.03002929688,1036.68005371094,1054.22998046875,286529984,1054.22998046875
"903",1055.35998535156,1122.43005371094,1055.35998535156,1120.5400390625,337391008,1120.5400390625
"904",1120.65002441406,1120.65002441406,1014.21002197266,1049.14001464844,380840992,1049.14001464844
"905",1050.05004882812,1058.01000976562,1028.93005371094,1038.58996582031,248540000,1038.58996582031
"906",1038.44995117188,1040.46997070312,934.357971191406,937.52001953125,491038016,937.52001953125
"907",936.539978027344,975.760986328125,903.713012695312,972.778991699219,435803008,972.778991699219
"908",974.015014648438,1007.96002197266,954.185974121094,966.724975585938,303668000,966.724975585938
"909",972.054992675781,1046.40002441406,971.984008789062,1045.77001953125,372535008,1045.77001953125
"910",1044.57995605469,1064.65002441406,1027.72998046875,1047.15002441406,326332000,1047.15002441406
"911",1046.07995605469,1055.13000488281,1015.88000488281,1039.96997070312,298457984,1039.96997070312
"912",1042.2099609375,1049.2900390625,1020.03997802734,1026.43005371094,352968992,1026.43005371094
"913",1026.64001464844,1074.92004394531,1026.64001464844,1071.7900390625,447287008,1071.7900390625
"914",1071.7099609375,1091.71997070312,1061.08996582031,1080.5,289633984,1080.5
"915",1080.60998535156,1107.58996582031,1075.44995117188,1102.17004394531,514187008,1102.17004394531
"916",1102.94995117188,1151.73999023438,1102.94995117188,1143.81005859375,580444032,1143.81005859375
"917",1145.52001953125,1156.43994140625,1120.52001953125,1133.25,436310016,1133.25
"918",1134.14001464844,1135.08996582031,1113.63000488281,1124.78002929688,414784000,1124.78002929688
"919",1125.81005859375,1188.36999511719,1125.81005859375,1182.68005371094,511222016,1182.68005371094
"920",1178.93994140625,1186.57995605469,1163.39001464844,1176.90002441406,317022016,1176.90002441406
"921",1172.65002441406,1184.97998046875,1162.57995605469,1175.94995117188,209312000,1175.94995117188
"922",1176.56994628906,1197.2099609375,1171.85998535156,1187.86999511719,242343008,1187.86999511719
"923",1187.30004882812,1190.33996582031,1179.0400390625,1187.13000488281,215883008,1187.13000488281
"924",1187.4599609375,1208.06994628906,1187.4599609375,1205.01000976562,216182000,1205.01000976562
"925",1204.81005859375,1207.14001464844,1196.76000976562,1200.36999511719,288702016,1200.36999511719
"926",1201.02001953125,1205.89001464844,1156.43994140625,1169.28002929688,351968992,1169.28002929688
"927",1170.32995605469,1190.80004882812,1159.7900390625,1167.5400390625,254827008,1167.5400390625
"928",1167.30004882812,1188,1164.9599609375,1172.52001953125,203559008,1172.52001953125
"929",1172.60998535156,1187.21997070312,1172.60998535156,1182.93994140625,183231008,1182.93994140625
"930",1183.25,1194.90002441406,1172.65002441406,1193.91003417969,253206000,1193.91003417969
"931",1193.77001953125,1217.56994628906,1193.77001953125,1211.67004394531,270524000,1211.67004394531
"932",1212.13000488281,1215.51000976562,1205.07995605469,1210.2900390625,288060992,1210.2900390625
"933",1211.07995605469,1240.7900390625,1208.41003417969,1229.07995605469,315108000,1229.07995605469
"934",1229.42004394531,1235.93994140625,1215.56005859375,1222.05004882812,272167008,1222.05004882812
"935",1222.7099609375,1235.56005859375,1208.46997070312,1231.7099609375,249320000,1231.7099609375
"936",1231.92004394531,1232.19995117188,1203.93994140625,1207.2099609375,258951008,1207.2099609375
"937",1209.63000488281,1250.93994140625,1209.63000488281,1250.15002441406,235806000,1250.15002441406
"938",1250.44995117188,1267.57995605469,1249.96997070312,1265.48999023438,242556000,1265.48999023438
"939",1265.98999023438,1294.82995605469,1265.93005371094,1281.07995605469,329631008,1281.07995605469
"940",1281.88000488281,1319.69995117188,1281.30004882812,1317.72998046875,449196992,1317.72998046875
"941",1317.73999023438,1331.28002929688,1292.36999511719,1316.47998046875,527488992,1316.47998046875
"942",1317.83996582031,1327.19995117188,1315.2099609375,1321.7900390625,422705984,1321.7900390625
"943",1321.86999511719,1347.91003417969,1314.92004394531,1347.89001464844,413115008,1347.89001464844
"944",1348.30004882812,1434.31994628906,1348.30004882812,1421.59997558594,713624000,1421.59997558594
"945",1421.03002929688,1473.90002441406,1415.68994140625,1452.81994628906,477337984,1452.81994628906
"946",1453.78002929688,1492.77001953125,1447.48999023438,1490.08996582031,583795968,1490.08996582031
"947",1490.71997070312,1608.91003417969,1490.71997070312,1537.67004394531,933548992,1537.67004394531
"948",1540.86999511719,1618.03002929688,1530.31005859375,1555.44995117188,946035968,1555.44995117188
"949",1556.81005859375,1578.80004882812,1542.5,1578.80004882812,582529984,1578.80004882812
"950",1579.46997070312,1596.71997070312,1559.76000976562,1596.7099609375,1080029952,1596.7099609375
"951",1596.92004394531,1723.34997558594,1596.92004394531,1723.34997558594,1340320000,1723.34997558594
"952",1723.89001464844,1833.48999023438,1716.30004882812,1755.35998535156,1167920000,1755.35998535156
"953",1756.52001953125,1788.43994140625,1719.09997558594,1787.13000488281,915723008,1787.13000488281
"954",1780.36999511719,1873.93005371094,1755.34997558594,1848.56994628906,799489984,1848.56994628906
"955",1845.76000976562,1856.15002441406,1694.01000976562,1724.23999023438,740984000,1724.23999023438
"956",1723.11999511719,1812.98999023438,1651.07995605469,1804.91003417969,579635008,1804.91003417969
"957",1800.85998535156,1831.42004394531,1776.61999511719,1808.91003417969,437196000,1808.91003417969
"958",1808.43994140625,1812.80004882812,1708.5400390625,1738.43005371094,731529024,1738.43005371094
"959",1741.69995117188,1785.93994140625,1686.5400390625,1734.44995117188,959044992,1734.44995117188
"960",1726.72998046875,1864.05004882812,1661.91003417969,1839.08996582031,1064729984,1839.08996582031
"961",1818.69995117188,1904.47998046875,1807.11999511719,1888.65002441406,894321024,1888.65002441406
"962",1897.36999511719,2004.52001953125,1890.25,1987.7099609375,1157289984,1987.7099609375
"963",1984.23999023438,2084.72998046875,1974.92004394531,2084.72998046875,961336000,2084.72998046875
"964",2067.03002929688,2119.080078125,2037.5,2041.19995117188,1147859968,2041.19995117188
"965",2043.18994140625,2303.89990234375,2017.86999511719,2173.39990234375,1942220032,2173.39990234375
"966",2191.56005859375,2320.82006835938,2178.5,2320.419921875,1378749952,2320.419921875
"967",2321.3701171875,2523.71997070312,2321.3701171875,2443.63989257812,1725379968,2443.63989257812
"968",2446.23999023438,2763.7099609375,2285.30004882812,2304.97998046875,2406700032,2304.97998046875
"969",2320.88989257812,2573.7900390625,2071.98999023438,2202.419921875,1763480064,2202.419921875
"970",2196.27001953125,2260.19995117188,1855.82995605469,2038.86999511719,1700480000,2038.86999511719
"971",2054.080078125,2267.34008789062,2054.080078125,2155.80004882812,1147139968,2155.80004882812
"972",2159.42993164062,2307.05004882812,2107.169921875,2255.61010742188,994625024,2255.61010742188
"973",2255.36010742188,2301.9599609375,2124.57006835938,2175.46997070312,1443970048,2175.46997070312
"974",2187.18994140625,2311.080078125,2145.57006835938,2286.40991210938,1544829952,2286.40991210938
"975",2288.330078125,2448.38989257812,2288.330078125,2407.8798828125,1653180032,2407.8798828125
"976",2404.03002929688,2488.55004882812,2373.32006835938,2488.55004882812,1317030016,2488.55004882812
"977",2493.71997070312,2581.90991210938,2423.57006835938,2515.35009765625,1514950016,2515.35009765625
"978",2547.7900390625,2585.88989257812,2452.5400390625,2511.81005859375,1355120000,2511.81005859375
"979",2512.39990234375,2686.81005859375,2510.21997070312,2686.81005859375,1369309952,2686.81005859375
"980",2690.84008789062,2999.90991210938,2690.84008789062,2863.19995117188,2089609984,2863.19995117188
"981",2869.3798828125,2869.3798828125,2700.56005859375,2732.15991210938,1517709952,2732.15991210938
"982",2720.48999023438,2815.30004882812,2670.94995117188,2805.6201171875,1281170048,2805.6201171875
"983",2807.43994140625,2901.7099609375,2795.6201171875,2823.81005859375,1348950016,2823.81005859375
"984",2828.13989257812,2950.98999023438,2746.55004882812,2947.7099609375,2018889984,2947.7099609375
"985",2942.40991210938,2996.60009765625,2840.53002929688,2958.11010742188,1752400000,2958.11010742188
"986",2953.21997070312,2997.26000976562,2518.56005859375,2659.6298828125,2569530112,2659.6298828125
"987",2680.90991210938,2789.0400390625,2650.3798828125,2717.02001953125,1781200000,2717.02001953125
"988",2716.8798828125,2786.830078125,2412.93994140625,2506.3701171875,1696560000,2506.3701171875
"989",2499.580078125,2534.7099609375,2212.9599609375,2464.580078125,2026259968,2464.580078125
"990",2469.57006835938,2539.919921875,2385.14990234375,2518.56005859375,1195190016,2518.56005859375
"991",2514.01000976562,2685.18994140625,2484.9599609375,2655.8798828125,1534509952,2655.8798828125
"992",2655.35009765625,2662.10009765625,2516.330078125,2548.2900390625,1178659968,2548.2900390625
"993",2549.03002929688,2662.85009765625,2549.03002929688,2589.60009765625,1446840064,2589.60009765625
"994",2591.26000976562,2763.44995117188,2589.82006835938,2721.7900390625,1854189952,2721.7900390625
"995",2709.42993164062,2772.01000976562,2660.39990234375,2689.10009765625,1626579968,2689.10009765625
"996",2691.03002929688,2723.73999023438,2642.36010742188,2705.40991210938,1097939968,2705.40991210938
"997",2707.34008789062,2765.169921875,2706.3701171875,2744.90991210938,961318976,2744.90991210938
"998",2738.52001953125,2757.93994140625,2583.18994140625,2608.71997070312,982750016,2608.71997070312
"999",2607.25,2682.26000976562,2552.1201171875,2589.40991210938,1161100032,2589.40991210938
"1000",2590.57006835938,2615.25,2376.2900390625,2478.44995117188,1663280000,2478.44995117188
"1001",2478.44995117188,2552.44995117188,2332.98999023438,2552.44995117188,1489789952,2552.44995117188
"1002",2553.03002929688,2603.97998046875,2484.419921875,2574.7900390625,1183869952,2574.7900390625
"1003",2567.56005859375,2588.830078125,2510.47998046875,2539.32006835938,949979008,2539.32006835938
"1004",2539.23999023438,2559.25,2478.42993164062,2480.84008789062,860273024,2480.84008789062
"1005",2492.60009765625,2515.27001953125,2419.22998046875,2434.55004882812,779913984,2434.55004882812
"1006",2436.39990234375,2514.28002929688,2394.84008789062,2506.46997070312,803747008,2506.46997070312
"1007",2498.56005859375,2595,2480.46997070312,2564.06005859375,964112000,2564.06005859375
"1008",2561,2631.59008789062,2559.35009765625,2601.63989257812,985516032,2601.63989257812
"1009",2602.8701171875,2622.64990234375,2538.55004882812,2601.98999023438,941566016,2601.98999023438
"1010",2608.10009765625,2616.71997070312,2581.68994140625,2608.56005859375,761956992,2608.56005859375
"1011",2608.59008789062,2916.13989257812,2498.8701171875,2518.65991210938,917411968,2518.65991210938
"1012",2520.27001953125,2571.34008789062,2492.31005859375,2571.34008789062,733329984,2571.34008789062
"1013",2572.61010742188,2635.48999023438,2517.59008789062,2518.43994140625,527856000,2518.43994140625
"1014",2525.25,2537.15991210938,2321.1298828125,2372.56005859375,1111200000,2372.56005859375
"1015",2385.88989257812,2413.46997070312,2296.81005859375,2337.7900390625,1329760000,2337.7900390625
"1016",2332.77001953125,2423.7099609375,2275.13989257812,2398.84008789062,1117410048,2398.84008789062
"1017",2402.69995117188,2425.21997070312,2340.830078125,2357.89990234375,835769984,2357.89990234375
"1018",2360.59008789062,2363.25,2183.21997070312,2233.34008789062,882502976,2233.34008789062
"1019",2230.1201171875,2231.13989257812,1990.41003417969,1998.85998535156,993608000,1998.85998535156
"1020",1991.97998046875,2058.77001953125,1843.03002929688,1929.81994628906,1182870016,1929.81994628906
"1021",1932.61999511719,2230.48999023438,1932.61999511719,2228.40991210938,1201760000,2228.40991210938
"1022",2233.52001953125,2387.61010742188,2164.77001953125,2318.8798828125,1512450048,2318.8798828125
"1023",2323.080078125,2397.169921875,2260.22998046875,2273.42993164062,1245100032,2273.42993164062
"1024",2269.88989257812,2900.69995117188,2269.88989257812,2817.60009765625,2249260032,2817.60009765625
"1025",2838.40991210938,2838.40991210938,2621.85009765625,2667.76000976562,1489449984,2667.76000976562
"1026",2668.6298828125,2862.419921875,2657.7099609375,2810.1201171875,1177129984,2810.1201171875
"1027",2808.10009765625,2832.17993164062,2653.93994140625,2730.39990234375,1072840000,2730.39990234375
"1028",2732.69995117188,2777.26000976562,2699.18994140625,2754.86010742188,866473984,2754.86010742188
"1029",2757.5,2768.080078125,2480.9599609375,2576.47998046875,1460089984,2576.47998046875
"1030",2577.77001953125,2610.76000976562,2450.80004882812,2529.44995117188,937404032,2529.44995117188
"1031",2538.7099609375,2693.32006835938,2529.34008789062,2671.78002929688,789104000,2671.78002929688
"1032",2679.72998046875,2897.44995117188,2679.72998046875,2809.01000976562,1380099968,2809.01000976562
"1033",2807.02001953125,2808.76000976562,2692.80004882812,2726.44995117188,803745984,2726.44995117188
"1034",2724.38989257812,2758.53002929688,2644.85009765625,2757.17993164062,705942976,2757.17993164062
"1035",2763.23999023438,2889.6201171875,2720.61010742188,2875.34008789062,860574976,2875.34008789062
"1036",2871.30004882812,2921.35009765625,2685.61010742188,2718.26000976562,1324669952,2718.26000976562
"1037",2727.1298828125,2762.53002929688,2668.59008789062,2710.669921875,1094950016,2710.669921875
"1038",2709.56005859375,2813.31005859375,2685.13989257812,2804.72998046875,804796992,2804.72998046875
"1039",2806.92993164062,2899.330078125,2743.71997070312,2895.88989257812,1002120000,2895.88989257812
"1040",2897.6298828125,3290.01000976562,2874.830078125,3252.90991210938,1945699968,3252.90991210938
"1041",3257.61010742188,3293.2900390625,3155.60009765625,3213.93994140625,1105030016,3213.93994140625
"1042",3212.78002929688,3397.67993164062,3180.88989257812,3378.93994140625,1482279936,3378.93994140625
"1043",3370.21997070312,3484.85009765625,3345.830078125,3419.93994140625,1752760064,3419.93994140625
"1044",3420.39990234375,3422.76000976562,3247.669921875,3342.46997070312,1468960000,3342.46997070312
"1045",3341.84008789062,3453.44995117188,3319.46997070312,3381.28002929688,1515110016,3381.28002929688
"1046",3373.82006835938,3679.71997070312,3372.1201171875,3650.6201171875,2021190016,3650.6201171875
"1047",3650.6298828125,3949.919921875,3613.69995117188,3884.7099609375,2219589888,3884.7099609375
"1048",3880.0400390625,4208.39013671875,3857.80004882812,4073.26000976562,3159089920,4073.26000976562
"1049",4066.10009765625,4325.1298828125,3989.15991210938,4325.1298828125,2463089920,4325.1298828125
"1050",4326.990234375,4455.97021484375,3906.17993164062,4181.93017578125,3258050048,4181.93017578125
"1051",4200.33984375,4381.22998046875,3994.419921875,4376.6298828125,2272039936,4376.6298828125
"1052",4384.43994140625,4484.7001953125,4243.7099609375,4331.68994140625,2553359872,4331.68994140625
"1053",4324.33984375,4370.1298828125,4015.39990234375,4160.6201171875,2941710080,4160.6201171875
"1054",4137.75,4243.259765625,3970.55004882812,4193.7001953125,2975820032,4193.7001953125
"1055",4189.31005859375,4196.2900390625,4069.8798828125,4087.65991210938,2109769984,4087.65991210938
"1056",4090.47998046875,4109.14013671875,3988.60009765625,4001.73999023438,2800890112,4001.73999023438
"1057",3998.35009765625,4128.759765625,3674.580078125,4100.52001953125,3764239872,4100.52001953125
"1058",4089.01000976562,4255.77978515625,4078.40991210938,4151.52001953125,2369819904,4151.52001953125
"1059",4137.60009765625,4376.39013671875,4130.259765625,4334.68017578125,2037750016,4334.68017578125
"1060",4332.81982421875,4455.7001953125,4307.35009765625,4371.60009765625,1727970048,4371.60009765625
"1061",4372.06005859375,4379.27978515625,4269.52001953125,4352.39990234375,1511609984,4352.39990234375
"1062",4345.10009765625,4416.58984375,4317.2900390625,4382.8798828125,1537459968,4382.8798828125
"1063",4384.4501953125,4403.93017578125,4224.64013671875,4382.66015625,1959330048,4382.66015625
"1064",4389.2099609375,4625.68017578125,4352.1298828125,4579.02001953125,2486080000,4579.02001953125
"1065",4570.35986328125,4626.52001953125,4471.41015625,4565.2998046875,1937849984,4565.2998046875
"1066",4555.58984375,4736.0498046875,4549.39990234375,4703.39013671875,1944930048,4703.39013671875
"1067",4701.759765625,4892.009765625,4678.52978515625,4892.009765625,2599079936,4892.009765625
"1068",4901.419921875,4975.0400390625,4469.240234375,4578.77001953125,2722139904,4578.77001953125
"1069",4585.27001953125,4714.080078125,4417.58984375,4582.9599609375,1933190016,4582.9599609375
"1070",4591.6298828125,4591.6298828125,4108.39990234375,4236.31005859375,2987330048,4236.31005859375
"1071",4228.2900390625,4427.83984375,3998.11010742188,4376.52978515625,2697969920,4376.52978515625
"1072",4376.58984375,4617.25,4376.58984375,4597.1201171875,2172100096,4597.1201171875
"1073",4589.14013671875,4655.0400390625,4491.330078125,4599.8798828125,1844620032,4599.8798828125
"1074",4605.16015625,4661,4075.17993164062,4228.75,2700890112,4228.75
"1075",4229.81005859375,4308.81982421875,4114.10986328125,4226.06005859375,1386230016,4226.06005859375
"1076",4229.33984375,4245.43994140625,3951.0400390625,4122.93994140625,1679090048,4122.93994140625
"1077",4122.47021484375,4261.669921875,4099.39990234375,4161.27001953125,1557330048,4161.27001953125
"1078",4168.8798828125,4344.64990234375,4085.21997070312,4130.81005859375,1864530048,4130.81005859375
"1079",4131.97998046875,4131.97998046875,3789.919921875,3882.59008789062,2219409920,3882.59008789062
"1080",3875.3701171875,3920.60009765625,3153.86010742188,3154.94995117188,2716310016,3154.94995117188
"1081",3166.30004882812,3733.44995117188,2946.6201171875,3637.52001953125,4148069888,3637.52001953125
"1082",3637.75,3808.84008789062,3487.7900390625,3625.0400390625,1818400000,3625.0400390625
"1083",3606.28002929688,3664.81005859375,3445.63989257812,3582.8798828125,1239149952,3582.8798828125
"1084",3591.09008789062,4079.22998046875,3591.09008789062,4065.19995117188,1943209984,4065.19995117188
"1085",4073.7900390625,4094.07006835938,3868.8701171875,3924.96997070312,1563980032,3924.96997070312
"1086",3916.36010742188,4031.38989257812,3857.72998046875,3905.94995117188,1213830016,3905.94995117188
"1087",3901.46997070312,3916.419921875,3613.6298828125,3631.0400390625,1411480064,3631.0400390625
"1088",3628.02001953125,3758.27001953125,3553.53002929688,3630.69995117188,1194829952,3630.69995117188
"1089",3629.919921875,3819.2099609375,3594.580078125,3792.39990234375,928113984,3792.39990234375
"1090",3796.14990234375,3796.14990234375,3666.89990234375,3682.84008789062,768014976,3682.84008789062
"1091",3681.580078125,3950.25,3681.580078125,3926.07006835938,1374210048,3926.07006835938
"1092",3928.40991210938,3969.88989257812,3869.89990234375,3892.35009765625,1043740032,3892.35009765625
"1093",3892.93994140625,4210.0498046875,3884.82006835938,4200.669921875,1686880000,4200.669921875
"1094",4197.1298828125,4279.31005859375,4109.7001953125,4174.72998046875,1712320000,4174.72998046875
"1095",4171.6201171875,4214.6298828125,4039.2900390625,4163.06982421875,1367049984,4163.06982421875
